strain_stim,jnl,frame,time_s,fluor,dff
odr7p_Bcary_5percent,JNL_10off_120on_50off,1196,119.522,11224000,-57.947569099154805
odr7p_Bcary_5percent,JNL_10off_120on_50off,1197,119.622,10948300,-58.9805212730111
odr7p_Bcary_5percent,JNL_10off_120on_50off,1198,119.722,10824100.000000002,-59.44585554937291
odr7p_Bcary_5percent,JNL_10off_120on_50off,1199,119.822,10710400,-59.87184997145293
odr7p_Bcary_5percent,JNL_10off_120on_50off,1200,119.922,11037500,-58.64631984425527
odr7p_Bcary_5percent,JNL_10off_120on_50off,1201,120.022,11035400,-58.654187815111634
odr7p_Bcary_5percent,JNL_10off_120on_50off,1202,120.122,10936999.999999998,-59.022858449523895
odr7p_Bcary_5percent,JNL_10off_120on_50off,1203,120.232,10852200,-59.34057460600924
odr7p_Bcary_5percent,JNL_10off_120on_50off,1204,120.332,10993700,-58.81042323640219
odr7p_Bcary_5percent,JNL_10off_120on_50off,1205,120.432,10958600,-58.94193074928705
odr7p_Bcary_5percent,JNL_10off_120on_50off,1206,120.522,10817600,-59.47020879249973
odr7p_Bcary_5percent,JNL_10off_120on_50off,1207,120.622,10961800,-58.929941460363075
odr7p_Bcary_5percent,JNL_10off_120on_50off,1208,120.732,11161700.000000002,-58.18098556789345
odr7p_Bcary_5percent,JNL_10off_120on_50off,1209,120.832,10902600,-59.15174330545663
odr7p_Bcary_5percent,JNL_10off_120on_50off,1210,120.932,10876999.999999998,-59.247657616848436
odr7p_Bcary_5percent,JNL_10off_120on_50off,1211,121.032,10880900,-59.23304567097234
odr7p_Bcary_5percent,JNL_10off_120on_50off,1212,121.132,11052900.000000002,-58.58862139130863
odr7p_Bcary_5percent,JNL_10off_120on_50off,1213,121.232,10697200,-59.92130578826432
odr7p_Bcary_5percent,JNL_10off_120on_50off,1214,121.332,10865499.999999998,-59.290744123918984
odr7p_Bcary_5percent,JNL_10off_120on_50off,1215,121.432,10933600.000000002,-59.035597069005604
odr7p_Bcary_5percent,JNL_10off_120on_50off,1216,121.532,10701500,-59.90519518127273
odr7p_Bcary_5percent,JNL_10off_120on_50off,1217,121.632,10710100,-59.872973967289546
odr7p_Bcary_5percent,JNL_10off_120on_50off,1218,121.732,10801300,-59.53127923295624
odr7p_Bcary_5percent,JNL_10off_120on_50off,1219,121.832,10811599.999999998,-59.4926887092322
odr7p_Bcary_5percent,JNL_10off_120on_50off,1220,121.932,10799200,-59.53914720381259
odr7p_Bcary_5percent,JNL_10off_120on_50off,1221,122.032,10612400,-60.23902194474968
odr7p_Bcary_5percent,JNL_10off_120on_50off,1222,122.132,10542900,-60.49941431356729
odr7p_Bcary_5percent,JNL_10off_120on_50off,1223,122.232,10875999.999999998,-59.251404269637185
odr7p_Bcary_5percent,JNL_10off_120on_50off,1224,122.332,10718000,-59.84337541025848
odr7p_Bcary_5percent,JNL_10off_120on_50off,1225,122.432,11032400,-58.665427773477866
odr7p_Bcary_5percent,JNL_10off_120on_50off,1226,122.532,10562000,-60.4278532453023
odr7p_Bcary_5percent,JNL_10off_120on_50off,1227,122.632,10882500,-59.227051026510345
odr7p_Bcary_5percent,JNL_10off_120on_50off,1228,122.732,10691200,-59.94378570499678
odr7p_Bcary_5percent,JNL_10off_120on_50off,1229,122.832,10857000.000000002,-59.32259067262328
odr7p_Bcary_5percent,JNL_10off_120on_50off,1230,122.932,10643500,-60.122501043019795
odr7p_Bcary_5percent,JNL_10off_120on_50off,1231,123.032,10660700,-60.058058615053426
odr7p_Bcary_5percent,JNL_10off_120on_50off,1232,123.132,10697800,-59.919057796591076
odr7p_Bcary_5percent,JNL_10off_120on_50off,1233,123.232,10716800,-59.847871393604976
odr7p_Bcary_5percent,JNL_10off_120on_50off,1234,123.332,10726100,-59.81302752266967
odr7p_Bcary_5percent,JNL_10off_120on_50off,1235,123.432,10881500,-59.230797679299094
odr7p_Bcary_5percent,JNL_10off_120on_50off,1236,123.532,10645000,-60.11688106383668
odr7p_Bcary_5percent,JNL_10off_120on_50off,1237,123.632,10901300,-59.15661395408199
odr7p_Bcary_5percent,JNL_10off_120on_50off,1238,123.732,10777300,-59.62119889988605
odr7p_Bcary_5percent,JNL_10off_120on_50off,1239,123.832,12684200.000000002,-52.47670669703308
odr7p_Bcary_5percent,JNL_10off_120on_50off,1240,123.932,14335700,-46.289109616424945
odr7p_Bcary_5percent,JNL_10off_120on_50off,1241,124.032,14379900.000000002,-46.12350756316252
odr7p_Bcary_5percent,JNL_10off_120on_50off,1242,124.132,14358700,-46.20293660228387
odr7p_Bcary_5percent,JNL_10off_120on_50off,1243,124.232,14098700,-47.177066327356904
odr7p_Bcary_5percent,JNL_10off_120on_50off,1244,124.332,14344800,-46.255015076047385
odr7p_Bcary_5percent,JNL_10off_120on_50off,1245,124.432,14071499.999999998,-47.2789752832107
odr7p_Bcary_5percent,JNL_10off_120on_50off,1246,124.532,14131499.999999998,-47.05417611588615
odr7p_Bcary_5percent,JNL_10off_120on_50off,1247,124.632,14144699.999999998,-47.004720299074755
odr7p_Bcary_5percent,JNL_10off_120on_50off,1248,124.732,14203500,-46.784417115096694
odr7p_Bcary_5percent,JNL_10off_120on_50off,1249,124.832,13997500,-47.55622758957764
odr7p_Bcary_5percent,JNL_10off_120on_50off,1250,124.932,14109900,-47.135103816122985
odr7p_Bcary_5percent,JNL_10off_120on_50off,1251,125.032,14109000,-47.13847580363286
odr7p_Bcary_5percent,JNL_10off_120on_50off,1252,125.132,14080299.999999998,-47.24600473866977
odr7p_Bcary_5percent,JNL_10off_120on_50off,1253,125.232,14017800,-47.48017053796617
odr7p_Bcary_5percent,JNL_10off_120on_50off,1254,125.332,13937200,-47.78215075273881
odr7p_Bcary_5percent,JNL_10off_120on_50off,1255,125.432,13970900,-47.65588855375819
odr7p_Bcary_5percent,JNL_10off_120on_50off,1256,125.532,14036000,-47.411981457211056
odr7p_Bcary_5percent,JNL_10off_120on_50off,1257,125.632,14005800,-47.525130371431075
odr7p_Bcary_5percent,JNL_10off_120on_50off,1258,125.732,14202600,-46.78778910260657
odr7p_Bcary_5percent,JNL_10off_120on_50off,1259,125.832,13977500,-47.63116064535249
odr7p_Bcary_5percent,JNL_10off_120on_50off,1260,125.932,13841800,-48.13958142878484
odr7p_Bcary_5percent,JNL_10off_120on_50off,1261,126.032,14127700,-47.06841339648337
odr7p_Bcary_5percent,JNL_10off_120on_50off,1262,126.132,14158400,-46.95339115586898
odr7p_Bcary_5percent,JNL_10off_120on_50off,1263,126.232,13863200,-48.05940305910575
odr7p_Bcary_5percent,JNL_10off_120on_50off,1264,126.332,14167800,-46.9181726196548
odr7p_Bcary_5percent,JNL_10off_120on_50off,1265,126.432,14217400,-46.73233864133317
odr7p_Bcary_5percent,JNL_10off_120on_50off,1266,126.532,14078400,-47.253123378968375
odr7p_Bcary_5percent,JNL_10off_120on_50off,1267,126.632,14009100.000000002,-47.51276641722822
odr7p_Bcary_5percent,JNL_10off_120on_50off,1268,126.732,13798500,-48.30181149453738
odr7p_Bcary_5percent,JNL_10off_120on_50off,1269,126.832,13784900,-48.352765972464276
odr7p_Bcary_5percent,JNL_10off_120on_50off,1270,126.932,13824300,-48.20514785258783
odr7p_Bcary_5percent,JNL_10off_120on_50off,1271,127.032,14331900,-46.303346897022166
odr7p_Bcary_5percent,JNL_10off_120on_50off,1272,127.132,14004200,-47.53112501589306
odr7p_Bcary_5percent,JNL_10off_120on_50off,1273,127.232,13979600,-47.62329267449613
odr7p_Bcary_5percent,JNL_10off_120on_50off,1274,127.332,13921400,-47.84134786680094
odr7p_Bcary_5percent,JNL_10off_120on_50off,1275,127.432,13996200,-47.561098238203
odr7p_Bcary_5percent,JNL_10off_120on_50off,1276,127.532,13929300,-47.81174930976987
odr7p_Bcary_5percent,JNL_10off_120on_50off,1277,127.632,13915600,-47.86307845297564
odr7p_Bcary_5percent,JNL_10off_120on_50off,1278,127.732,13811100,-48.25460366939922
odr7p_Bcary_5percent,JNL_10off_120on_50off,1279,127.832,13742100,-48.51312271182246
odr7p_Bcary_5percent,JNL_10off_120on_50off,1280,127.932,13834600,-48.16655732886378
odr7p_Bcary_5percent,JNL_10off_120on_50off,1281,128.032,13807100.000000002,-48.26959028055419
odr7p_Bcary_5percent,JNL_10off_120on_50off,1282,128.132,13590100,-49.08261393571131
odr7p_Bcary_5percent,JNL_10off_120on_50off,1283,128.232,13674200,-48.76752043617807
odr7p_Bcary_5percent,JNL_10off_120on_50off,1284,128.332,13843100,-48.134710780159466
odr7p_Bcary_5percent,JNL_10off_120on_50off,1285,128.432,13764300,-48.429947019912376
odr7p_Bcary_5percent,JNL_10off_120on_50off,1286,128.532,14069200,-47.287592584624804
odr7p_Bcary_5percent,JNL_10off_120on_50off,1287,128.632,13992500.000000002,-47.57496085352134
odr7p_Bcary_5percent,JNL_10off_120on_50off,1288,128.732,13803800,-48.281954234757045
odr7p_Bcary_5percent,JNL_10off_120on_50off,1289,128.832,13781100,-48.367003253061505
odr7p_Bcary_5percent,JNL_10off_120on_50off,1290,128.932,13809900,-48.25909965274572
odr7p_Bcary_5percent,JNL_10off_120on_50off,1291,129.032,13927900,-47.816994623674105
odr7p_Bcary_5percent,JNL_10off_120on_50off,1292,129.132,13690400,-48.70682466100044
odr7p_Bcary_5percent,JNL_10off_120on_50off,1293,129.232,13719200,-48.59892106068466
odr7p_Bcary_5percent,JNL_10off_120on_50off,1294,129.332,13764000,-48.431071015749
odr7p_Bcary_5percent,JNL_10off_120on_50off,1295,129.432,13702600,-48.661115496977786
odr7p_Bcary_5percent,JNL_10off_120on_50off,1296,129.532,13837600.000000002,-48.15531737049755
odr7p_Bcary_5percent,JNL_10off_120on_50off,1297,129.632,13774599.999999998,-48.39135649618834
odr7p_Bcary_5percent,JNL_10off_120on_50off,1298,129.732,13721100,-48.591802420386045
odr7p_Bcary_5percent,JNL_10off_120on_50off,1299,129.832,13820200,-48.22050912902167
odr7p_Bcary_5percent,JNL_10off_120on_50off,1300,129.932,13788400,-48.33965268770368
odr7p_Bcary_5percent,JNL_10off_120on_50off,1301,130.032,13552500,-49.223488080568025
odr7p_Bcary_5percent,JNL_10off_120on_50off,1302,130.132,13636000,-48.91064257270803
odr7p_Bcary_5percent,JNL_10off_120on_50off,1303,130.232,13570600,-49.15567366509179
odr7p_Bcary_5percent,JNL_10off_120on_50off,1304,130.332,13790000,-48.3336580432417
odr7p_Bcary_5percent,JNL_10off_120on_50off,1305,130.432,13635200,-48.913639894939024
odr7p_Bcary_5percent,JNL_10off_120on_50off,1306,130.532,13550700,-49.230232055587756
odr7p_Bcary_5percent,JNL_10off_120on_50off,1307,130.632,13682500,-48.736423218031504
odr7p_Bcary_5percent,JNL_10off_120on_50off,1308,130.732,13617999.999999998,-48.9780823229054
odr7p_Bcary_5percent,JNL_10off_120on_50off,1309,130.832,13705600,-48.64987553861156
odr7p_Bcary_5percent,JNL_10off_120on_50off,1310,130.932,13530600,-49.30553977664148
odr7p_Bcary_5percent,JNL_10off_120on_50off,1311,131.032,13355900,-49.96008001883479
odr7p_Bcary_5percent,JNL_10off_120on_50off,1312,131.132,13700600,-48.66860880255527
odr7p_Bcary_5percent,JNL_10off_120on_50off,1313,131.232,13479800,-49.4958697383096
odr7p_Bcary_5percent,JNL_10off_120on_50off,1314,131.332,13467600,-49.541578902332255
odr7p_Bcary_5percent,JNL_10off_120on_50off,1315,131.432,13524200,-49.32951835448944
odr7p_Bcary_5percent,JNL_10off_120on_50off,1316,131.532,13507499.999999998,-49.39208745606144
odr7p_Bcary_5percent,JNL_10off_120on_50off,1317,131.632,13418200,-49.726663550096134
odr7p_Bcary_5percent,JNL_10off_120on_50off,1318,131.732,13626000,-48.94810910059545
odr7p_Bcary_5percent,JNL_10off_120on_50off,1319,131.832,13467400,-49.54232823289001
odr7p_Bcary_5percent,JNL_10off_120on_50off,1320,131.932,13305000,-50.150784645781776
odr7p_Bcary_5percent,JNL_10off_120on_50off,1321,132.032,13375400,-49.88702028945431
odr7p_Bcary_5percent,JNL_10off_120on_50off,1322,132.132,13409100,-49.760758090473686
odr7p_Bcary_5percent,JNL_10off_120on_50off,1323,132.232,13433100,-49.67083842354387
odr7p_Bcary_5percent,JNL_10off_120on_50off,1324,132.332,13426800.000000002,-49.69444233611294
odr7p_Bcary_5percent,JNL_10off_120on_50off,1325,132.432,13258300,-50.32575333101605
odr7p_Bcary_5percent,JNL_10off_120on_50off,1326,132.532,13363600,-49.93123079236147
odr7p_Bcary_5percent,JNL_10off_120on_50off,1327,132.632,13371100,-49.9031308964459
odr7p_Bcary_5percent,JNL_10off_120on_50off,1328,132.732,13458100,-49.57717210382531
odr7p_Bcary_5percent,JNL_10off_120on_50off,1329,132.832,13316500,-50.10769813871124
odr7p_Bcary_5percent,JNL_10off_120on_50off,1330,132.932,13314000,-50.11706477068309
odr7p_Bcary_5percent,JNL_10off_120on_50off,1331,133.032,13392000,-49.82482585316119
odr7p_Bcary_5percent,JNL_10off_120on_50off,1332,133.132,13310700,-50.12942872488595
odr7p_Bcary_5percent,JNL_10off_120on_50off,1333,133.232,13253200,-50.34486126023864
odr7p_Bcary_5percent,JNL_10off_120on_50off,1334,133.332,13475100,-49.51347900641669
odr7p_Bcary_5percent,JNL_10off_120on_50off,1335,133.432,13340300,-50.01852780233917
odr7p_Bcary_5percent,JNL_10off_120on_50off,1336,133.532,13186300,-50.5955123318055
odr7p_Bcary_5percent,JNL_10off_120on_50off,1337,133.632,13184100,-50.60375496794074
odr7p_Bcary_5percent,JNL_10off_120on_50off,1338,133.732,13281700,-50.23808165575948
odr7p_Bcary_5percent,JNL_10off_120on_50off,1339,133.832,13123000,-50.83267545333291
odr7p_Bcary_5percent,JNL_10off_120on_50off,1340,133.932,13126400,-50.81993683385117
odr7p_Bcary_5percent,JNL_10off_120on_50off,1341,134.032,13201800,-50.53743921358
odr7p_Bcary_5percent,JNL_10off_120on_50off,1342,134.132,13200600,-50.54193519692649
odr7p_Bcary_5percent,JNL_10off_120on_50off,1343,134.232,13284500,-50.227591027951
odr7p_Bcary_5percent,JNL_10off_120on_50off,1344,134.332,13226199.999999998,-50.44602088553469
odr7p_Bcary_5percent,JNL_10off_120on_50off,1345,134.432,13323799.999999998,-50.08034757335342
odr7p_Bcary_5percent,JNL_10off_120on_50off,1346,134.532,13179700,-50.62024024021121
odr7p_Bcary_5percent,JNL_10off_120on_50off,1347,134.632,13301800,-50.162773934705754
odr7p_Bcary_5percent,JNL_10off_120on_50off,1348,134.732,13060000,-51.06871457902368
odr7p_Bcary_5percent,JNL_10off_120on_50off,1349,134.832,13066600,-51.04398667061798
odr7p_Bcary_5percent,JNL_10off_120on_50off,1350,134.932,13251100,-50.352729231095
odr7p_Bcary_5percent,JNL_10off_120on_50off,1351,135.032,13076700.000000002,-51.00614547745167
odr7p_Bcary_5percent,JNL_10off_120on_50off,1352,135.132,13029400,-51.1833621543592
odr7p_Bcary_5percent,JNL_10off_120on_50off,1353,135.232,13161799.999999998,-50.68730532512971
odr7p_Bcary_5percent,JNL_10off_120on_50off,1354,135.332,12961900,-51.43626121759931
odr7p_Bcary_5percent,JNL_10off_120on_50off,1355,135.432,13245400,-50.37408515199083
odr7p_Bcary_5percent,JNL_10off_120on_50off,1356,135.532,13314700,-50.11444211373097
odr7p_Bcary_5percent,JNL_10off_120on_50off,1357,135.632,13017000,-51.22982064893961
odr7p_Bcary_5percent,JNL_10off_120on_50off,1358,135.732,12886300,-51.71950816842824
odr7p_Bcary_5percent,JNL_10off_120on_50off,1359,135.832,13264000,-50.30439741012022
odr7p_Bcary_5percent,JNL_10off_120on_50off,1360,135.932,12927700,-51.5643967429743
odr7p_Bcary_5percent,JNL_10off_120on_50off,1361,136.032,12992200,-51.32273763810041
odr7p_Bcary_5percent,JNL_10off_120on_50off,1362,136.132,13188000,-50.58914302206464
odr7p_Bcary_5percent,JNL_10off_120on_50off,1363,136.232,13038500,-51.14926761398164
odr7p_Bcary_5percent,JNL_10off_120on_50off,1364,136.332,12980000,-51.36844680212307
odr7p_Bcary_5percent,JNL_10off_120on_50off,1365,136.432,12989900,-51.331354939514526
odr7p_Bcary_5percent,JNL_10off_120on_50off,1366,136.532,12781200,-52.113281376525066
odr7p_Bcary_5percent,JNL_10off_120on_50off,1367,136.632,13160099.999999998,-50.69367463487057
odr7p_Bcary_5percent,JNL_10off_120on_50off,1368,136.732,13013800,-51.24180993786358
odr7p_Bcary_5percent,JNL_10off_120on_50off,1369,136.832,12911999.999999998,-51.62321919175756
odr7p_Bcary_5percent,JNL_10off_120on_50off,1370,136.932,13113200,-50.86939265066258
odr7p_Bcary_5percent,JNL_10off_120on_50off,1371,137.032,12679700,-52.493566634582436
odr7p_Bcary_5percent,JNL_10off_120on_50off,1372,137.132,12818200,-51.97465522334161
odr7p_Bcary_5percent,JNL_10off_120on_50off,1373,137.232,13156900,-50.70566392379453
odr7p_Bcary_5percent,JNL_10off_120on_50off,1374,137.332,13073400,-51.018509431654536
odr7p_Bcary_5percent,JNL_10off_120on_50off,1375,137.432,12954800,-51.462862452399385
odr7p_Bcary_5percent,JNL_10off_120on_50off,1376,137.532,12848500,-51.861131643842704
odr7p_Bcary_5percent,JNL_10off_120on_50off,1377,137.632,12647200,-52.615332850216554
odr7p_Bcary_5percent,JNL_10off_120on_50off,1378,137.732,12987800,-51.339222910370886
odr7p_Bcary_5percent,JNL_10off_120on_50off,1379,137.832,12771800,-52.148499912739254
odr7p_Bcary_5percent,JNL_10off_120on_50off,1380,137.932,12874300,-51.76446800189315
odr7p_Bcary_5percent,JNL_10off_120on_50off,1381,138.032,13063000,-51.05747462065745
odr7p_Bcary_5percent,JNL_10off_120on_50off,1382,138.132,12883000,-51.731872122631096
odr7p_Bcary_5percent,JNL_10off_120on_50off,1383,138.232,12957300,-51.453495820427534
odr7p_Bcary_5percent,JNL_10off_120on_50off,1384,138.332,12837600,-51.901970159239994
odr7p_Bcary_5percent,JNL_10off_120on_50off,1385,138.432,12901200,-51.66368304187598
odr7p_Bcary_5percent,JNL_10off_120on_50off,1386,138.532,12834600,-51.913210117606226
odr7p_Bcary_5percent,JNL_10off_120on_50off,1387,138.632,12702199.999999998,-52.40926694683573
odr7p_Bcary_5percent,JNL_10off_120on_50off,1388,138.732,12785500,-52.09717076953348
odr7p_Bcary_5percent,JNL_10off_120on_50off,1389,138.832,12755800,-52.20844635735913
odr7p_Bcary_5percent,JNL_10off_120on_50off,1390,138.932,12822700,-51.957795285792265
odr7p_Bcary_5percent,JNL_10off_120on_50off,1391,139.032,12770900,-52.15187190024911
odr7p_Bcary_5percent,JNL_10off_120on_50off,1392,139.132,12724200.000000002,-52.32684058548338
odr7p_Bcary_5percent,JNL_10off_120on_50off,1393,139.232,12918700,-51.598116618072986
odr7p_Bcary_5percent,JNL_10off_120on_50off,1394,139.332,12618200,-52.723985781090086
odr7p_Bcary_5percent,JNL_10off_120on_50off,1395,139.432,12789100,-52.083682819494
odr7p_Bcary_5percent,JNL_10off_120on_50off,1396,139.532,12630400,-52.67827661706743
odr7p_Bcary_5percent,JNL_10off_120on_50off,1397,139.632,12571300,-52.899703796882115
odr7p_Bcary_5percent,JNL_10off_120on_50off,1398,139.732,12489400,-53.20655466028011
odr7p_Bcary_5percent,JNL_10off_120on_50off,1399,139.832,12566900,-52.91618906915257
odr7p_Bcary_5percent,JNL_10off_120on_50off,1400,139.932,12806300,-52.01924039152763
odr7p_Bcary_5percent,JNL_10off_120on_50off,1401,140.032,12640000,-52.642308750295506
odr7p_Bcary_5percent,JNL_10off_120on_50off,1402,140.132,12635500,-52.65916868784485
odr7p_Bcary_5percent,JNL_10off_120on_50off,1403,140.232,12683700,-52.478580023427455
odr7p_Bcary_5percent,JNL_10off_120on_50off,1404,140.332,12629600,-52.68127393929842
odr7p_Bcary_5percent,JNL_10off_120on_50off,1405,140.432,12605000,-52.773441597901495
odr7p_Bcary_5percent,JNL_10off_120on_50off,1406,140.532,12628900,-52.68389659625055
odr7p_Bcary_5percent,JNL_10off_120on_50off,1407,140.632,12627200,-52.69026590599141
odr7p_Bcary_5percent,JNL_10off_120on_50off,1408,140.732,12322600,-53.83149634544235
odr7p_Bcary_5percent,JNL_10off_120on_50off,1409,140.832,12453600,-53.34068483011709
odr7p_Bcary_5percent,JNL_10off_120on_50off,1410,140.932,12474800,-53.261255790995754
odr7p_Bcary_5percent,JNL_10off_120on_50off,1411,141.032,12597700,-52.80079216325932
odr7p_Bcary_5percent,JNL_10off_120on_50off,1412,141.132,12642199.999999998,-52.634066114160284
odr7p_Bcary_5percent,JNL_10off_120on_50off,1413,141.232,12561700,-52.93567166365404
odr7p_Bcary_5percent,JNL_10off_120on_50off,1414,141.332,12628200,-52.68651925320267
odr7p_Bcary_5percent,JNL_10off_120on_50off,1415,141.432,12473100,-53.267625100736616
odr7p_Bcary_5percent,JNL_10off_120on_50off,1416,141.532,12474200,-53.263503782669
odr7p_Bcary_5percent,JNL_10off_120on_50off,1417,141.632,12424000,-53.451585752663874
odr7p_Bcary_5percent,JNL_10off_120on_50off,1418,141.732,12397800.000000002,-53.54974805572892
odr7p_Bcary_5percent,JNL_10off_120on_50off,1419,141.832,12458800.000000002,-53.32120223561563
odr7p_Bcary_5percent,JNL_10off_120on_50off,1420,141.932,12457000,-53.32794621063537
odr7p_Bcary_5percent,JNL_10off_120on_50off,1421,142.032,12463700,-53.302843636950804
odr7p_Bcary_5percent,JNL_10off_120on_50off,1422,142.132,12549500,-52.981380827676695
odr7p_Bcary_5percent,JNL_10off_120on_50off,1423,142.232,12363900.000000002,-53.676759585267284
odr7p_Bcary_5percent,JNL_10off_120on_50off,1424,142.332,12663500,-52.55426240976006
odr7p_Bcary_5percent,JNL_10off_120on_50off,1425,142.432,12450500,-53.3522994537622
odr7p_Bcary_5percent,JNL_10off_120on_50off,1426,142.532,12580300,-52.86598392178343
odr7p_Bcary_5percent,JNL_10off_120on_50off,1427,142.632,12225000,-54.197169657623625
odr7p_Bcary_5percent,JNL_10off_120on_50off,1428,142.732,12418900,-53.47069368188646
odr7p_Bcary_5percent,JNL_10off_120on_50off,1429,142.832,12495800,-53.18257608243216
odr7p_Bcary_5percent,JNL_10off_120on_50off,1430,142.932,12456300,-53.33056886758749
odr7p_Bcary_5percent,JNL_10off_120on_50off,1431,143.032,12386100,-53.59358389335721
odr7p_Bcary_5percent,JNL_10off_120on_50off,1432,143.132,12290800,-53.950639904124365
odr7p_Bcary_5percent,JNL_10off_120on_50off,1433,143.232,12408500,-53.509658870889375
odr7p_Bcary_5percent,JNL_10off_120on_50off,1434,143.332,12474800,-53.261255790995754
odr7p_Bcary_5percent,JNL_10off_120on_50off,1435,143.432,12261899.999999998,-54.05891816971903
odr7p_Bcary_5percent,JNL_10off_120on_50off,1436,143.532,12336600,-53.77904320639997
odr7p_Bcary_5percent,JNL_10off_120on_50off,1437,143.632,12447800,-53.362415416291796
odr7p_Bcary_5percent,JNL_10off_120on_50off,1438,143.732,12396300,-53.55536803491204
odr7p_Bcary_5percent,JNL_10off_120on_50off,1439,143.832,12161200,-54.436206105545395
odr7p_Bcary_5percent,JNL_10off_120on_50off,1440,143.932,12545500,-52.99636743883167
odr7p_Bcary_5percent,JNL_10off_120on_50off,1441,144.032,12489200,-53.207303990837865
odr7p_Bcary_5percent,JNL_10off_120on_50off,1442,144.132,12347200,-53.73932868683929
odr7p_Bcary_5percent,JNL_10off_120on_50off,1443,144.232,12301200.000000002,-53.911674715121435
odr7p_Bcary_5percent,JNL_10off_120on_50off,1444,144.332,12354200,-53.71310211731809
odr7p_Bcary_5percent,JNL_10off_120on_50off,1445,144.432,12379400,-53.61868646704179
odr7p_Bcary_5percent,JNL_10off_120on_50off,1446,144.532,12104200,-54.6497653145037
odr7p_Bcary_5percent,JNL_10off_120on_50off,1447,144.632,12308200,-53.88544814560024
odr7p_Bcary_5percent,JNL_10off_120on_50off,1448,144.732,12452399.999999998,-53.3451808134636
odr7p_Bcary_5percent,JNL_10off_120on_50off,1449,144.832,12326100,-53.81838306068176
odr7p_Bcary_5percent,JNL_10off_120on_50off,1450,144.932,12412800,-53.493548263897786
odr7p_Bcary_5percent,JNL_10off_120on_50off,1451,145.032,12296700,-53.92853465267079
odr7p_Bcary_5percent,JNL_10off_120on_50off,1452,145.132,12318499.999999998,-53.84685762187621
odr7p_Bcary_5percent,JNL_10off_120on_50off,1453,145.232,12293300,-53.941273272152515
odr7p_Bcary_5percent,JNL_10off_120on_50off,1454,145.332,12470900,-53.27586773687185
odr7p_Bcary_5percent,JNL_10off_120on_50off,1455,145.432,12399200,-53.54450274182469
odr7p_Bcary_5percent,JNL_10off_120on_50off,1456,145.532,12167200,-54.41372618881293
odr7p_Bcary_5percent,JNL_10off_120on_50off,1457,145.632,12445400,-53.371407382984785
odr7p_Bcary_5percent,JNL_10off_120on_50off,1458,145.732,12034600,-54.910532348600185
odr7p_Bcary_5percent,JNL_10off_120on_50off,1459,145.832,12384200,-53.60070253365582
odr7p_Bcary_5percent,JNL_10off_120on_50off,1460,145.932,12197600,-54.29982794403516
odr7p_Bcary_5percent,JNL_10off_120on_50off,1461,146.032,12401100,-53.53738410152607
odr7p_Bcary_5percent,JNL_10off_120on_50off,1462,146.132,12401800,-53.53476144457395
odr7p_Bcary_5percent,JNL_10off_120on_50off,1463,146.232,12758700,-52.19758106427178
odr7p_Bcary_5percent,JNL_10off_120on_50off,1464,146.332,12538700,-53.021844677795116
odr7p_Bcary_5percent,JNL_10off_120on_50off,1465,146.432,12152800,-54.46767798897082
odr7p_Bcary_5percent,JNL_10off_120on_50off,1466,146.532,12323599.999999998,-53.827749692653626
odr7p_Bcary_5percent,JNL_10off_120on_50off,1467,146.632,12504000,-53.15185352956448
odr7p_Bcary_5percent,JNL_10off_120on_50off,1468,146.732,12413100,-53.492424268061164
odr7p_Bcary_5percent,JNL_10off_120on_50off,1469,146.832,12292400.000000002,-53.94464525966237
odr7p_Bcary_5percent,JNL_10off_120on_50off,1470,146.932,12378900,-53.620559793436165
odr7p_Bcary_5percent,JNL_10off_120on_50off,1471,147.032,12302600,-53.9064294012172
odr7p_Bcary_5percent,JNL_10off_120on_50off,1472,147.132,12369600,-53.65540366437146
odr7p_Bcary_5percent,JNL_10off_120on_50off,1473,147.232,12362700,-53.681255568613786
odr7p_Bcary_5percent,JNL_10off_120on_50off,1474,147.332,12549800,-52.98025683184008
odr7p_Bcary_5percent,JNL_10off_120on_50off,1475,147.432,12652800,-52.5943515945996
odr7p_Bcary_5percent,JNL_10off_120on_50off,1476,147.532,12018800,-54.96972946266231
odr7p_Bcary_5percent,JNL_10off_120on_50off,1477,147.632,12216400,-54.22939087160681
odr7p_Bcary_5percent,JNL_10off_120on_50off,1478,147.732,12204299.999999998,-54.274725370350595
odr7p_Bcary_5percent,JNL_10off_120on_50off,1479,147.832,12457600,-53.325698218962124
odr7p_Bcary_5percent,JNL_10off_120on_50off,1480,147.932,12304800,-53.89818676508197
odr7p_Bcary_5percent,JNL_10off_120on_50off,1481,148.032,12270900,-54.02519829462034
odr7p_Bcary_5percent,JNL_10off_120on_50off,1482,148.132,12314500,-53.86184423303118
odr7p_Bcary_5percent,JNL_10off_120on_50off,1483,148.232,12370600,-53.65165701158272
odr7p_Bcary_5percent,JNL_10off_120on_50off,1484,148.332,12390500,-53.57709862108675
odr7p_Bcary_5percent,JNL_10off_120on_50off,1485,148.432,12364700,-53.673762263036295
odr7p_Bcary_5percent,JNL_10off_120on_50off,1486,148.532,12181900.000000002,-54.35865039281841
odr7p_Bcary_5percent,JNL_10off_120on_50off,1487,148.632,12421100,-53.46245104575122
odr7p_Bcary_5percent,JNL_10off_120on_50off,1488,148.732,12300199.999999998,-53.9154213679102
